-5.2718318,4.7248254,2.8271581
-4.612636,5.0782953,3.2821034
-3.9234903,5.3004878,3.7017589
-3.1858027,5.5072241,4.0957157
-2.4581414,5.6774013,4.4538451
-1.7224484,5.8126877,4.7632241
-0.9808141,5.9088069,5.0240263
-0.2481995,5.9660018,5.0949188
0.5105867,5.9898247,5.0957972
1.2536597,5.9786545,4.8273192
2.0107432,5.9196434,4.5473176
2.7560836,5.7989404,4.2326658
3.4877007,5.6000432,3.9167436
4.1735714,5.3166032,3.5988015
4.804687,4.928122,3.3209675
5.3057564,4.4214392,3.0052769
5.6703957,3.754217,2.6604486
5.8266388,3.0328109,2.528428
5.7635112,2.2760167,2.5681426
5.4896795,1.5800782,2.8150062
5.0528735,0.9597143,3.0252173
4.5114755,0.4762714,3.2366535
3.8624641,0.1285978,3.5023278
3.1558139,-0.067787,3.7822421
2.3946552,-0.1868074,4.0679763
1.6519482,-0.2703713,3.7175688
0.9051711,-0.3555466,3.3070928
0.1315601,-0.4420594,2.6317653
-0.5899292,-0.367042,2.0469387
-1.221668,0.0485217,1.9295629
-1.5093927,0.6766077,1.7933969
-1.3403803,1.3791442,1.7909372
-0.8044222,1.9056747,1.8949598
-0.1089089,2.0296669,2.0319289
0.6810095,1.9383836,2.1596679
1.4068817,1.7136701,2.0297147
2.1108968,1.5034726,1.8997615
2.8889659,1.4691173,1.9090893
3.5229638,1.762418,1.9265704
3.824264,2.4255518,1.8932954
3.7134796,3.1618852,1.8803618
3.2085676,3.6925551,1.9792905
2.5093192,3.9459053,2.1804627
1.7698475,3.964268,2.5972236
1.0187448,3.8723375,3.0061154
0.2783897,3.752033,3.4048141
-0.4847631,3.6216929,3.7304891
-1.2261178,3.4889118,3.9637924
-1.9632032,3.3071407,4.0369696
-2.5563845,3.0022019,3.8445784
-3.0971161,2.4458806,3.3313189
-3.5767629,1.8499699,2.6891382
-4.1189887,1.2989875,2.1758272
-4.747045,0.9841503,2.0392386
-5.4536784,0.968904,2.1620488
-6.0136934,1.4163561,1.8902455
-6.3986201,2.1032071,1.5639815
-6.4238057,2.8401188,1.7858947
-6.1807317,3.553117,2.060807
-5.7600241,4.2283897,2.1094499
-5.2718318,4.7248254,2.8271581